Country	ISO3	ISO2	Continent	Region	Capital_Latitude_Deg	Capital_Longitude_Deg	Land_Area_SqKm	Population_2024_Ref_Millions	GDP_2024_Ref_USD_Billions	Population_Year_Millions	Year	Fossil_Share_Of_Energy_Index	Energy_Intensity_Index	Temperature_Anomaly_C	Annual_Mean_Temp_C	Summer_Mean_Temp_C	Winter_Mean_Temp_C	Annual_Max_Temp_C	Annual_Min_Temp_C	Heatwave_Days	Frost_Days	CO2_Emissions_Total_Mt	CO2_Per_Capita_Tons	Methane_Emissions_MtCO2e	N2O_Emissions_MtCO2e	CO2_Energy_Sector_Mt	CO2_Transportation_Mt	CO2_Industrial_Mt	CO2_Residential_Mt	Renewable_Energy_Share_Pct	Coal_Consumption_Mtoe	Oil_Consumption_Mtoe	Gas_Consumption_Mtoe	Electricity_Consumption_TWh	Solar_Installed_Capacity_GW	Wind_Installed_Capacity_GW	Hydropower_Installed_Capacity_GW	Forest_Area_Pct_Of_Land	Forest_Area_SqKm	Forest_Loss_Annual_SqKm	Deforestation_Rate_Pct_Per_Yr	Reforestation_Annual_SqKm	Tree_Cover_Net_Change_Pct_Per_Yr	Annual_Rainfall_mm	Drought_Index_0to100	Water_Avail_CumM3PerCapita	Freshwater_Withdrawal_Pct_Of_Avail	Groundwater_Level_Index	Crop_Yield_Index	Soil_Moisture_Pct	Irrigated_Area_Pct_Of_AgriLand	Agri_Emissions_MtCO2e	Food_Production_Index	Sea_Level_Rise_Cumulative_mm	Ocean_Heat_Content_Index	Ocean_pH	Coastal_Flood_Risk_Index_0to100	PM2_5_Annual_Mean_ug_m3	PM10_Annual_Mean_ug_m3	Air_Quality_Index	Ozone_Annual_Mean_ug_m3	NO2_Annual_Mean_ug_m3	Hurricanes	Cyclones	Flood_Events_Count	Wildfires	Landslides	Tornadoes	Storms	Drought_Events_Count	Endangered_Species_Count	Habitat_Loss_Index_0to100	Coral_Bleaching_Index_0to100	Wildlife_Population_Index	GDP_Current_USD_Billions	GDP_Loss_Climate_Pct	Climate_Damage_Cost_USD_Billions	Agricultural_Loss_USD_Billions	Disaster_Insurance_Loss_USD_Billions	Heat_Related_Deaths	Heat_Related_Deaths_Per_Million	Respiratory_Disease_Rate_Per100k	Climate_Displaced_Persons_Thousands	Food_Insecurity_Index_0to100	Climate_Policy_Score_0to100	Net_Zero_Target	Carbon_Tax_USD_Per_TonCO2	Protected_Area_Pct_Of_Land	Environmental_Performance_Index	SDG_Climate_Score_0to100	ESG_Score	Green_Investment_USD_Billions	Recycling_Rate_Pct
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.043	2006	0.642878891	0.569589321	0.379	21.38	26.03	18.6	31.27	14.58	27	9	0.001	21.1	0.05	0.02	0	0	0	0	13.81	5.291	13.108	7.453	0.1	0	0.001	0.011	20.43	53.3	0.01	0.019	0.01	0	1639.8	64.5	30324.1	26.52	95.8	89.1	31.5	51.3	0.01	85	50.61	11.19	8.0786	38.7	35.93	56.33	84	40.46	26.63	1	0	0	0	0	0	0	0	87	0	56.8	97.8	0.695	2.933	0.02	0.0055	0.0018	0.1	2.352	543.3	0	54.3	29.2	0	0	18.58	49.9	44.4	43.1	0.0003	10.7
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.043	2007	0.642878891	0.569589321	0.299	20.47	24.21	16.08	30.44	10.87	27	15	0.001	24.572	0.05	0.02	0	0	0	0	15.01	7.378	10.864	7.848	2.74	0	0.001	0.01	14.27	37.2	0.02	0.054	0.01	-0.0038	1659.6	67.7	30323.3	24.98	97.5	93.3	34.9	48.3	0.01	87.3	57.51	6.79	8.0758	34.2	39.14	56.46	89.8	37.22	22.14	1	0	0	4	0	0	0	2	62	0	41	98.3	0.739	2.487	0.018	0.0059	0.0056	0.1	2.331	630.2	0.01	71.2	25.1	0	0	17.21	54.4	49.8	48	0.0006	28.6
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.043	2008	0.642878891	0.569589321	0.28	21.08	25.28	16.38	32.91	10.88	33	12	0.001	21.823	0.05	0.02	0	0	0	0	20.88	7.983	8.59	9.809	1.24	0	0.001	0.01	21.65	56.5	0.02	0.035	0.01	-0.0038	1656.6	64.1	30322.6	26.63	91.9	89.2	36.3	41.8	0.01	91.6	59.23	6.82	8.0715	42.4	24.67	38.15	61.2	36.7	24.13	0	0	0	1	0	0	0	1	62	5.2	41.1	90.8	0.778	1.369	0.011	0.0061	0.0034	0.1	2.312	418.2	0.01	53	28.1	0	0	21.93	50.3	51.9	51.2	0.0007	11.3
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.044	2009	0.642878891	0.569589321	0.227	21.25	25.02	16.72	29.03	9.21		4	0.001	21.952	0.05	0.02	0	0	0	0	15.82	6.504	10.41	9.678	0.58	0.001	0.001	0.011	18.66	48.7	0.01	0.021	0.01	0	1926.8	68.6	30321.9	24.45	95.4	94.9	29.6	48.9	0.01	89.8	64.11	8.53	8.0704	36	36.69	57.21	76.7	32.94	24.23	0	0	1		0	0	0	1	75	1.1	45.4	95.1	0.742	1.46	0.011	0.0059	0.0011	0.1	2.292	647.2	0	60.5	23.8	0	0	16.86	50.3	45.3	44.6	0.0007	10.5
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.044	2010	0.642878891	0.569589321	0.26	20.61	24.75	16.24	32.35	12.16	28	15	0.001	24.408	0.05	0.02	0	0	0	0	3.7	4.087	14.646	7.985	0.49	0.001	0.002	0.011	23.65	61.7	0.02	0.032	0.02	0	1726	58.1	30321.1	19.72	97.4	100	33.5	46.9	0.01	103.5	64.68	8.87	8.0692	40	39.56	60.56	93.2	38.29	29.37	0	0	2	1	0	0		3	71	0.5	47.3	91	0.725	1.824	0.013	0.0051	0.0052	0.2	4.546	502.1	0.01	56.4	37	0	0	16.08	52	44.4	55	0.0007	4.4
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.044	2011	0.642878891	0.569589321	0.374	20.71	24.41	16.59	31	12.53	30	2	0.001	25.081	0.05	0.02	0	0	0	0	13.77	4.421	13.208	9.327	3.17	0.002	0.002	0.01	17.73	46.3	0.02	0.043	0.01	-0.0038	1725.6	62.5	30320.4	29.98	97	98.6	38.4	51.3	0.01	96.8	70.4	8.5	8.0705	46.3	27.19	45.67	65.1	34.18	14.98	0	0	0	0	0	0	1	0	87	10.7	47.3	91.2	0.762	1.607	0.012	0.0057	0.0026	0.1	2.254	500.1	0	52.5	29.2	0	0	12.93	49.6	58.5	52	0.0006	18.4
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.045	2012	0.642878891	0.569589321	0.46	21.31	25.49	16.98	32.56	11.69	33	3		25.672	0.05	0.02	0	0	0	0	13.23	3.45	10.931	13.068	1.94	0.002	0.003	0.011	23.97	62.6	0.02	0.032	0.02	0	1598.7	65.2	30319.6	20.74	102.9	90.6	38.9	52.2	0.01	91.8	72.7	14.89	8.0703	34.9	35.15	57.96	75.2	32.76	20.86	2	0	1	0	0	0	1	3	71	9.3	74.9	90.4	0.799	2.109	0.017	0.0063	0.0064	0.2	4.472	504	0.01	58.7	23.7	0	0	6.89	52.5	49.5	33.9	0.0004	21.8
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.045	2013	0.642878891	0.569589321	0.417	20.49	24.01	16.35	32.13	11.17	25	5	0.001	22.445	0.05	0.02	0	0	0	0	13.7	2.685	14.296	10.559	2.72	0.002	0.002	0.014	15.75	41.1	0.01	0.024	0.01	0	1810.9	63.6	30318.9	29.76	98.5	100.5	30.4	47	0.01	104.4	77.42	11.64	8.0623	42.7	30.99	42.79	70.2	35.22	24.28	1	1	0	0	0	0	1	2	84	6.3	61.2	95.1	0.787	2.513	0.02	0.0059	0.0055	0.1	2.218	394.8	0.01	53.6	33.5	0	0	6.9	52.3	44.7	52.1	0.0009	12.9
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.045	2014	0.642878891	0.569589321	0.412	20.63	23.78	16.91	30.17	11.38	29	13	0.001	24.18	0.05	0.02	0	0	0	0	20.55	3.438	10.706	13.756	0.1	0.004	0.003	0.012	19.53	51	0.02	0.039	0.01	-0.0038	1652.9	66.4	30318.2	17.72	97.9	94.9	35.5	49.5	0.01	101.7	86.2	13.99	8.0572	42.2	37.42	62.08	82.5	40.83	27.73	0	1	3	0	0	0	0	0	74	1.4	74.9	87.4	0.894	2.715	0.024	0.007	0.0094	0.1	2.2	480	0	66	28.7	0	0	15.14	52	48.5	40.6	0.0012	22.5
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.046	2015	0.642878891	0.569589321	0.455	21.3	25.08	16.86	30.99	10	30	9	0.001	24.237	0.05	0.02	0	0	0	0	21.55	5.038	11.373	11.262	2.19	0.004	0.004	0.012	14.43	37.7	0.01	0.027	0.01	0	1578.1	59.1	30317.4	29.07	97.9	100.3	36.2	48.9	0.01	104.3	88.1	13.36	8.0612	38	34.08	50.25	71.9	32.23	32.01	0	0	3	1	1	0	0	3	73	11.1	69	90.7	0.862	1.869	0.016	0.0062	0.0068	0.1	2.182	476.7	0.01	54.4	21	0	0	15.2	50.5	56.1	31.9	0.0011	17.1
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.046	2016	0.642878891	0.569589321	0.642	20.88	25.72	17.08	34.56	10.74	33	12	0.001	24.567	0.05	0.02	0	0	0	0	22.57	5.594	13.323	8.587	2.06	0.005	0.005	0.011	21.1	55.1	0.01	0.018	0.01	0	1775.2	69.7	30316.7	23.17	94.6	91.9	20.5	51.5	0.01	100.2	90.32	19.52	8.0599	49.4	32.85	51.41	72.8	37.11	30.24	0	0	0	1	1	0	0	5	87	6.5	100	86.5	0.84	2.674	0.022	0.0068	0.0042	0.1	2.165	517.2	0.01	54.7	32.5	0	0	11.78	45.5	56.5	52	0.0013	33.4
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.047	2017	0.642878891	0.569589321	0.676	22.3	26.33	17.66	31.84	11.91	37	0	0.001	24.657	0.05	0.02	0	0	0	0	22.05	3.876	13.032	11.273	1.05	0.005	0.005	0.011	18.85	49.2	0.02	0.041	0.01	-0.0038	1815.2	72.1	30315.9	22.52	101.1	93.6	33.7	52.7	0.01	104.1	91.28	18.7	8.0585	48.2	29.06	42.73	65.3	33.95	15.57	0	0	0	0	0	0	0	1	70	5.1	92.7	89.1	0.921	2.111	0.019	0.0076	0.0013	0.1	2.148	441.3	0	58.6	31.2	0	29.64	18.89	51.1	54.2	45.4	0.0009	17.4
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.047	2018	0.642878891	0.569589321	0.656	21.55	25.95	16.96	30.76	10.34	36	14	0.001	26.512	0.05	0.02	0	0	0	0	28.31	5.973	12.291	9.475	0.62	0.007	0.005	0.013	15.98	41.7	0.01	0.024	0.01	0	1853.8	77.5	30315.2	23.91	98.1	98.9	29.2	56.8	0.01	106.5	103.89	18.11	8.0555	61.8	36.56	58.22	91.6	31.95	27.29	1	0	2	2	2	0	1	1	60	6	90.2	84.3	0.915	2.749	0.025	0.0077	0.0145	0.1	2.131	536.7	0.02	66.5	36.1	0	0	14.24	53.9	47	53		19.3
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.047	2019	0.642878891	0.569589321	0.694	21	25.63	16.37	34.34	8.63	37	9	0.001	21.493	0.05	0.02	0	0	0	0	29.14	4.509	11.528	12.436	0.1	0.007	0.005	0.012	24	62.6	0.02	0.032	0.01	-0.0038	1695.6	73.6	30314.5	20.41	93.9	98.7	34.1	42.5	0.01	115.6	104.7	20.56	8.0513	49.9	34.73	54.5	83.3	41.53	35.25	1	0	0	1	0	0	0	3	85	13.4	100	85.5	0.954	2.61	0.025	0.0078	0.0058	0.2	4.229	460.1	0.01	57.6	36.8	0	27.25	12.24	56.2	49.4	49.9	0.002	18.9
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.048	2020	0.642878891	0.569589321	0.82	21.88	24.94	18.38	31.15	13.71	41	5	0.001	23.824	0.05	0.02	0	0	0	0	28.38	4.033	12.684	11.984	3.07	0.006	0.007	0.013	24.09	62.9	0.02	0.032	0.01	-0.0038	1504.1	73.3	30313.7	25.84	98.4	102.7	29.2	47.6	0.01	118	109.38	23.81	8.0606	60.7	33.05	47.66	81.7	35.84	29.99	1	0	0	2	1	0	0	2	75	3.4	100	95	0.97	2.782	0.027	0.0079	0.0059	0.2	4.197	467.3	0.01	66.3	37.5	0	25.04	11.1	61.4	59.8	54.7	0.0024	14.4
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.048	2021	0.642878891	0.569589321	0.799	21.77	26.24	18.03	32.83	10.52	38	4	0.001	23.391	0.05	0.02	0	0	0	0	34.97	3.653	14.395	10.797	0.1	0.009	0.006	0.013	8.39	21.9	0.01	0.046	0.02	0.0038	1551.5	62.9	30313	21.38	93.8	99.9	42.6	54.2	0.01	109.9	114.78	22.18	8.057	51.3	35.41	51.31	93.2	32.21	31.93	0	0	1	2	0	0	1	1	88	7.3	100	85.5	1.056	2.365	0.025	0.0078	0.0045	0.2	4.165	570	0.01	55.4	33.9	0	25.72	18.73	54	50.6	44.4	0.0029	19.9
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.048	2022	0.642878891	0.569589321	0.805	21.06	25.34	16.57	31.61	10.91	39	9	0.001	22.892	0.05	0.02	0	0	0	0	35.91	4.78	10.289	13.903	0.1	0.007	0.006	0.013	15.84	41.3	0.02	0.048	0.01	-0.0038	1615.3	74.5	30312.2	31.61	100.3	90.7	25.9	62	0.01	103.2	118.09	21.3	8.048	58.7	31.52	45.84	70.7	42.34	25.49	1	1	3	2	0	0	0	4	84	1	100	86.6	1.011	2.104	0.021	0.0086	0.0121	0.2	4.133	485.6	0.01	70.9	42.2	0	0	19.78	56.6	51	55.9	0.0026	29.7
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.049	2023	0.642878891	0.569589321	0.858	22.07	26.72	18.15	34.88	9.37	41	5	0.001	21.374	0.05	0.02	0	0	0	0	33.63	4.937	13.412	10.309	0.1	0.012	0.008	0.013	18.8	49.1	0.02	0.041	0.02	0	1686	76.9	30311.5	25.41	86.8	97.2	25.4	49.4	0.01	106.1	119.81	24.75	8.0463	62.1	31.47	45.37	63.4	41.02	26.41	2	2	0	1	1	0	1	6	70	2	100	87.6	1.096	3.135	0.034	0.0093	0.0114	0.2	4.102	492.9	0.02	62.6	33.5	1	0	13.18	55.5	60.3	45.3	0.003	27.3
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.049	2024	0.642878891	0.569589321	0.8	20.47	24.87	16.79	32.64	11.05	41	8	0.001	23.972	0.05	0.02	0	0	0	0	39.07	4.793	12.67	11.493	0.1	0.01	0.009	0.012	22.05	57.6	0.01	0.017	0.01	0	1630.1	62.5	30310.8	20.41	92.5	91.2	27.1	48	0.01	105.2	128.37	23.42	8.0415	49.8	34.79	52.7	83.2	31.27	23.43	0	0	1	1	1	1	0	1	75	6.9	100	89	1.17	2.944	0.034	0.0089	0.0115	0.2	4.071	502.8	0.01	58.8	34.5	0	0	12.52	45.7	53.4	44.7	0.0027	16.7
Saint Kitts and Nevis	KNA	KN	North America	Caribbean	17.36	-62.78	261	0.047	1.1	0.049	2025	0.642878891	0.569589321	0.951	22.62	26.32	18.25	32.84	13.7	40	0	0.001	20.702	0.05	0.02	0	0	0	0	36.47	4.31	12.308	12.799	3.33	0.013	0.009	0.014	18.37	47.9	0.02	0.042	0.01	-0.0038	1648.3	77.1	30310	17.85	98.3	93	28.6	52.4	0.01	106.5	128.98	25.26	8.0522	67	30.53	44.28	77.8	31.88	32.65	0	0	4	2	0	0	1	1	77	3.7	100	86.9	1.088	3.867	0.042	0.0094	0.0197	0.2	4.041	512.4	0.01	62.3	34.9	1	0	14.28	50.4	56.9	46.5	0.0034	22.5
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.14	1990	0.777098609	0.451968732	0.174	22.2	25.53	18.85	33.54	14.07	26	5	0.002	14.285	0.05	0.02	0.001	0	0.001	0	4.75	5.701	7.367	7.296	0.1	0	0	0.013	8.74	53.8	0.01	0.019	0.07	0.0097	1831.1	55.5	32485.9	15.12	94.1	78.3	32.4	36.2	0.01	66.5	1.08	3.3	8.1019	25			61.3	38.73	19.27	0	0	1	0	1	0	0	1	54	0		95.3	0.797	1.812	0.014	0.006		0.5	3.561	408.9	0.02	61.3	34.5	0	0	24.58	70.2	61.4	60	0	9.8
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.142	1991	0.777098609	0.451968732	0.376	22.74	25.21	19.67	31.33	10.86	32	0	0.002	14.109	0.05	0.02	0.001	0	0.001	0	3.47	6.308	6.213	8.096	0.1	0	0	0.01	17.25	106.3	0.01	0.009	0.03	0.0032	1701.5	52.8	32482.9	14.46	93.8	79.6	30.4	41.5	0.01	65.7	2.76	9.88	8.0999	20.6				28.42	29.62	0	0	0	3	0	0	1	1	39	0	63.2	97	0.818	1.987	0.016	0.006		0.4	2.821	500.9	0.03	57.7	22.9	0	0	23.39	68.4	74.6	53.2	0	0
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.143	1992	0.777098609	0.451968732	0.374	21.55	24.22	18.87	32.39	13.32	31	0	0.002	16.016	0.05	0.02	0.001	0	0.001	0	7.42	5.549	9.534	5.754	2.69	0	0	0.012	17.13	105.5	0.01	0.009	0.04	0.0049	1811.7	54.2	32479.9	24.35	100.4	84.3	33.9	44.6	0.01	71.4	6.51	8.78	8.1	37.1	33.09	47.84	76.1	29.18	23.51	1	0	0	1	0	0	1	0	69	0		94.7	0.834	2.346	0.02	0.0061	0.0032	0.5	3.491	541.2	0.01	49.5	21.6	0	0	24.42	70.2	62.3		0	8.1
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.145	1993	0.777098609	0.451968732	0.338	21.48	24.53	17.53	31.99	11.23	28	0	0.002	14.834	0.05	0.02	0.001	0	0.001	0	6.38	5.083	6.49	9.266	0.1	0	0	0.012	8.96	55.2	0.01	0.018	0.08	0.0114	2034.9	68	32476.8	20.42	99.2	83.4	35.6	48	0.01	70.8	9.11	9.53	8.0974	25.8			79.7	36.3	22.1	0	0	1	0	0	0	0	5	46	0	55.3	96.9	1.016	2.395	0.024	0.0084	0.0035	0.4	2.766	446.7	0.03	57.6	34.6	0	0	22.26	69.4	65.9	48	0	3.5
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.146	1994	0.777098609	0.451968732	0.074	21.57	25.63	18.44	34.48	11.73	23	6	0.002	15.133	0.05	0.02	0.001	0	0.001	0	6.4	4.591	10.217	6.294	6.05	0	0	0.011	13.89	85.6	0.01	0.012	0.04	0.0049	1830.6	61	32473.8	12.24	96.8	83.6	28.4	40.1	0.01	76	11.6	2.33	8.0968	32.6		50.38	75.7	33.25	29.48	1	0	0	2	0	0	0	2	62	4.9	19.9	100	0.979	1.668	0.016	0.0076		0.4	2.739	482.9	0.03	61.1	29.8	0	0	27.14	70.1	58.3	46.4	0	7.3
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.147	1995	0.777098609	0.451968732	0.205	22.72	26.57	19.31	33.44	11.09	31	7	0.002	15.592	0.05	0.02	0.001	0	0.001	0	11.02	5.826	8.145	7.441	0.1	0	0	0.012	14.81	91.2	0.01	0.011	0.06	0.0081	1843.8	53.6	32470.8	14.32	100.6	83.2	39.3	46.2	0.01	72.9	15.65	3.84	8.0919	19.5		46.26		28.92	24.71	0	0	2	3	2	0	2	2	46	6.7	27.3	94.9	1.127	1.396	0.016	0.0082	0.0138	0.6	4.07	509.4	0.04	53.9	21.8	0	0	22.44	68.8	68.2		0	15.4
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.149	1996	0.777098609	0.451968732	0.184	22.67	26.74	18.29	32.16	13.56	30	0	0.002	16.241	0.05	0.02	0.001	0	0	0	11.98	5.76	9.07	6.789	0.1	0	0	0.013	8.15	50.2	0.01	0.02	0.06	0.0081	1916.4	54.2	32467.8	17.51	103.4	97.2	30.7	36.8	0.01	87.8	18.61	6.17	8.0952	21.2	35.99	55.28	85.3	33.84	10.97	0	0	3	4	2	0	0	0	47	0	44	97	1.068		0.016	0.0073	0.0087	0.5	3.36	538	0.05	59.1	35	0	0	25.1	59.1	65.7	56.6	0	7.7
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.15	1997	0.777098609	0.451968732	0.246	23.33	26.27	20.03	32.44	15.38	29	11	0.003	17.102	0.05	0.02	0.001	0.001	0.001	0	12.71	4.931	9.391	7.413	0.86	0	0	0.013	6.61	40.7	0.01	0.025	0.04	0.0049	1739.7	62.8	32464.8	17.82	96.3	86.3	35.2	41.5	0.01	75.9	24.89	7.27	8.0868	29.6	28.93	46.2	63.1	28.63	29.73	0	0	0	2	0	0	1	2	53	3.8	50.6	93	1.147	1.379	0.016	0.009	0.0081	0.5	3.328	477.9	0.03	60.4	37.3	0	0	28.51	64.8	67.3	49.9	0	10.7
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.152	1998	0.777098609	0.451968732	0.184	22.6	26.4	20.25	32.19	14.31	27	4	0.003	16.879	0.05	0.02	0.001	0.001	0.001	0	10.52	4.678	11.449	5.801	2.92	0	0	0.014	13.68	84.3	0.01	0.012	0.05	0.0065	1744.1	59.2	32461.8	19.59	99.6	85.3	36	39.1	0.01	82	23.62	4.68	8.0876	28.9	31.5	50.45	63.2	31.55	32.25	0	1	2	3	0	0	0	1	44	3.8	36.1	104.6	1.19	1.64	0.02	0.009	0.0188	0.4	2.638	434.2	0.05	65.4	32.9	0	0	27.05	72	66.4	53.1	0	12.8
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.153	1999	0.777098609	0.451968732	0.067	21.44	25.01	18.91	31.8	14.24	27	0	0.002	15.115	0.05	0.02	0.001	0	0	0	10.21	5.695	9.084	7.423	0.1	0	0	0.014	5.08	31.3	0.01	0.032	0.03	0.0032	1688.1	53.9	32458.8	18.92	92.5	93.3	36	46.4	0.01	87.8	30.01	1.08	8.0835	34.2	32.71	54.55	70.9	28.61	24.6	2	0	2	0	2	0	0	2	54	0.5	16.1	102.9	1.23	1.607	0.02	0.0086	0.0106	0.4	2.614	517.1	0.03	53.3	35	0	0	26.32	59.4	64.9	51.3	0	17.4
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.154	2000	0.777098609	0.451968732	0.054	22.13	25.16	18.26	29.55	9.29	23	2	0.003	18.628	0.05	0.02	0.001	0.001	0.001	0	11.68	3.501	10.224	8.542	3.08	0	0	0.013	10.39		0.01	0.016	0.06	0.0081	1830.7	44.1	32455.8	21.35	99.4	82	39.6	37.6	0.01	80	29.12	2	8.0887	31.3	32.77	51.08	68.8	29.24	28.93	0	1	0	0	2	0	1	1	63	6.3	23.4	97.7	1.314	2.084	0.027	0.0087	0.0097	0.4	2.59	458.3	0.02	59.9	36.6	0	0	28.92	69.5	69.1	60.3	0	15
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.156	2001	0.777098609	0.451968732	-0.063	22.11	24.81	18.91	31.77	12.06	25	9	0.003	18.596	0.05	0.02	0.002	0.001	0.001	0	17.99	5.609	8.406	8.592	2.02	0	0	0.012	8.34	51.4	0.01	0.019	0.07	0.0097	1732.1	51.4	32452.8	21.98	100.3	88.8	39.4	40.5	0.01	75.6	34.84	-2.82	8.0806	16	36.63	56.17	84.1	38.79	28.21	1	0	2	0	0	0		1	31	3.7	0	97.5	1.427	1.857	0.026	0.0099	0.0094	0.4	2.567	510.7	0.04	50.7	31.8	0	0	30.91	59.4	64.4	44.7	0	17.1
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.157	2002	0.777098609	0.451968732	0.037	21.82	25.2	17.46	31.13	12.16	27	6	0.003	18.909	0.05	0.02	0.001	0.001	0.001	0	11.28	4.796	12.054	5.868	0.1	0	0	0.013	8.15	50.2	0.01	0.02	0.07	0.0097	1883.8	62.9	32449.8	27.67	101.8	85.3	36.8	49.6	0.01	81.3	35.89	1.42	8.0843	34	34.76	56.56	82	28.57	18.49	0	0	1	2	0	0	0	0	73	9.2	16.1	90.7	1.495	0.787	0.012	0.0117	0.003	0.4	2.544	479	0.02	57.8	47.4	0	0	24.62	68.4	66.7	61.5	0	14
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.159	2003	0.777098609	0.451968732	0.215	22.15	25.43	19.12	32.78	13.71	29	6	0.003	21.467	0.05	0.02	0.002	0	0.001	0	16.66	5.164	10.426	7.372	0.56	0	0	0.015	8.47	52.2	0.01	0.019	0.07	0.0097	1841.3	53.3	32446.8	27.49	94.2	92.4	35.6	30	0.01	85.8	39.94	5.43	8.076	30.6	29.42	47.33	71.1	20.15	28.38	0	0	2	0	0	0	0	0	54	2.9	34.2	92	1.418	1.574	0.022	0.0099	0.0069	0.4	2.521	491.8	0.01	59.7	28	0	0	26.37	58.9	70.1	40.2	0.0001	11.5
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.16	2004	0.777098609	0.451968732	0.264	22.46	25.46	18.51	32.79	13	29	3	0.003	18.766	0.05	0.02	0.001	0.001	0.001	0	15.83	4.273	10.995	7.879	3.05	0	0	0.016	11.5	70.8	0.01	0.014	0.05	0.0065	1676.1	57.8	32443.8	30.98	99	88.5	40.5	48.5	0.01	90.3	46.81	8.54	8.0772	30.9	30.38	41.18	65.7	37.65	26.32	0	0	2	0	0	0	3	1	52	0.3	60.1	97.4	1.505	1.661	0.025	0.0111	0.01	0.4	2.499	388.6	0.03	62.9	33	0	0	19.32	70.5	53.4	47.2	0.0005	20
Saint Lucia	LCA	LC	North America	Caribbean	13.91	-60.98	616	0.18	2.6	0.161	2005	0.777098609	0.451968732	0.414	22.24	25.66	18.2	29.95	10.29	37	0	0.003	18.604	0.05	0.02	0.002	0.001	0.001	0	18.99	3.41	11.505	8.44	1.94	0	0.001	0.015	10.84	66.8	0.01	0.015	0.06	0.0081	1705.4	58.3	32440.8	16.05	99.2	87.5	31.2	29.6	0.01	87.1	51.22	11.74	8.0762	32.4	32.8	52.61	72.8	26.41	25.21	2	1	1	1	1	0	0	3	45	4.1	73.4	93.5	1.422	1.845	0.026	0.0106	0.0124	0.8	4.955	485.5	0.05	53.7	38.9	0	0	25.67	65.7	68.8	56.5	0.0005	19.6
